State,City,Street,Zipcode,Bedroom,Bathroom,Area,PPSq,LotArea,MarketEstimate,RentEstimate,Latitude,Longitude,ListedPrice,Price Difference,Overpriced,Price per Square Ft,Zip,Predicted Listing,Type of Pricing,Zipcode_cleaned
CO,Bailey,Aspen Drive,80421.0,3.0,2.0,1600.0,342.5,1.0,550600.0,2850.0,39.50297,-105.51903,548000.0,-2600.0,False,342.5,80421.0,535013.0862825279,Fair,80421.0
CO,Centennial,E Links Circle,80122.0,5.0,3.0,4174.0,311.4518447532343,0.2539944903581267,1303100.0,4835.0,39.57597,-104.92493,1300000.0,-3100.0,False,311.4518447532343,80122.0,1179498.7064794223,Overpriced,80122.0
CO,Colorado Springs,Judson St,80911.0,4.0,2.0,1820.0,173.07692307692307,0.1663,316000.0,1685.0,38.73251,-104.71795,315000.0,-1000.0,False,173.07692307692307,80911.0,295862.78439937445,Fair,80911.0
CO,Denver,W Eldorado Place,80227.0,3.0,2.0,1767.0,331.06960950764005,0.1558769513314968,513300.0,2350.0,39.65769,-105.06998,585000.0,71700.0,True,331.06960950764005,80227.0,548079.2903537113,Overpriced,80227.0
CO,Lone Tree,E Star Hill Trail,80124.0,3.0,5.0,4464.0,446.90860215053766,0.2910009182736455,1514400.0,6934.0,39.546402,-104.883606,1995000.0,480600.0,True,446.90860215053766,80124.0,2020038.9144891303,Underpriced,80124.0
CO,Longmont,Bluebird Court,80503.0,3.0,2.0,2464.0,375.40584415584414,0.97,935000.0,2966.0,40.105846,-105.20562,925000.0,-10000.0,False,375.40584415584414,80503.0,822295.5444900051,Overpriced,80503.0
CO,Arvada,W 86th Drive,80005.0,5.0,3.0,4826.0,227.9320348114381,0.18,1104200.0,2550.0,39.852432,-105.15266,1100000.0,-4200.0,False,227.93203481143806,80005.0,760795.4051874313,Overpriced,80005.0
CO,Denver,E Amherst Avenue,80210.0,4.0,3.0,2384.0,362.83557046979865,0.1859504132231405,871700.0,3916.0,39.666035,-104.97141,865000.0,-6700.0,False,362.83557046979865,80210.0,874389.7676773575,Fair,80210.0
CO,Arvada,Gray Court,80003.0,4.0,3.0,2166.0,283.9335180055402,0.2462121212121212,619500.0,3033.0,39.85354,-105.062195,615000.0,-4500.0,False,283.9335180055402,80003.0,620134.5995081611,Fair,80003.0
CO,Thornton,E 131st Drive,80602.0,5.0,4.0,3112.0,205.65552699228792,0.1962121212121212,640300.0,3300.0,39.93433,-104.90835,640000.0,-300.0,False,205.65552699228792,80602.0,626165.4203805429,Fair,80602.0
CO,Deer Trail,Emerald Trail,80105.0,3.0,2.0,3198.0,126.64165103189494,7.05,405000.0,2700.0,39.448956,-104.22627,405000.0,0.0,False,126.64165103189494,80105.0,401434.66497686855,Fair,80105.0
CO,Durango,Encantado Ln,81303.0,3.0,3.0,1854.0,430.9600862998921,1.0,800900.0,2600.0,37.228043,-107.76635,799000.0,-1900.0,False,430.9600862998921,81303.0,684892.4085632693,Overpriced,81303.0
CO,Fountain,Melden Way,80817.0,3.0,2.0,1330.0,319.5488721804512,0.15,364100.0,1994.0,38.670776,-104.68692,425000.0,60900.0,True,319.54887218045116,80817.0,417224.0802071363,Fair,80817.0
CO,Denver,Polo Field Lane,80209.0,6.0,6.0,8768.0,587.3631386861314,0.5831037649219467,5153600.0,16575.0,39.70973,-104.956406,5150000.0,-3600.0,False,587.3631386861314,80209.0,4760809.63049192,Overpriced,80209.0
CO,Lakewood,W 23rd Avenue Drive,80215.0,4.0,2.0,3179.0,377.47719408619065,1.47,1210900.0,2800.0,39.75179,-105.12252,1200000.0,-10900.0,False,377.47719408619065,80215.0,948429.2885096241,Overpriced,80215.0
CO,Denver,S Yates St S,80219.0,2.0,1.0,797.0,526.8506900878293,0.1721763085399449,421400.0,2214.0,39.69399,-105.05039,419900.0,-1500.0,False,526.8506900878293,80219.0,489446.8891375019,Underpriced,80219.0
CO,Littleton,Copeland Street,80126.0,4.0,3.0,2342.0,251.9214346712212,0.1539944903581267,593500.0,3185.0,39.55459,-104.935165,590000.0,-3500.0,False,251.9214346712212,80126.0,586820.3083782293,Fair,80126.0
CO,Aurora,E Lake Lane,80016.0,5.0,4.0,3070.0,276.87296416938113,0.16,851000.0,3399.0,39.60686,-104.78531,850000.0,-1000.0,False,276.87296416938113,80016.0,783225.3945378495,Overpriced,80016.0
CO,Denver,E 59th Drive,80238.0,5.0,4.0,3379.0,281.1482687185558,0.0796372819100091,948900.0,3765.0,39.80537,-104.87435,950000.0,1100.0,False,281.1482687185558,80238.0,881901.9931547364,Overpriced,80238.0
CO,Westminster,Tennyson Street,80031.0,4.0,2.0,2100.0,237.6190476190476,0.1919191919191919,502500.0,2900.0,39.84595,-105.04775,499000.0,-3500.0,False,237.61904761904762,80031.0,524651.9046325379,Underpriced,80031.0
CO,Evans,Burlington Ave,80620.0,5.0,2.0,1273.0,274.9410840534171,0.1549586776859504,350200.0,2100.0,40.37662,-104.70151,350000.0,-200.0,False,274.9410840534171,80620.0,342932.4509911544,Fair,80620.0
CO,Centennial,E Hinsdale Place,80122.0,4.0,3.0,2102.0,309.2293054234063,0.2339990817263544,638400.0,2984.0,39.581314,-104.933174,650000.0,11600.0,False,309.2293054234063,80122.0,652732.0951084493,Fair,80122.0
CO,Denver,S Sherman Street,80209.0,2.0,1.0,1623.0,409.7350585335798,0.1076675849403122,678800.0,2695.0,39.702587,-104.985146,665000.0,-13800.0,False,409.7350585335798,80209.0,584432.9480883268,Overpriced,80209.0
CO,Denver,S Grape Street,80222.0,3.0,1.0,1466.0,399.0450204638472,0.1730945821854912,589600.0,2499.0,39.65462,-104.9243,585000.0,-4600.0,False,399.0450204638472,80222.0,571010.8885070017,Fair,80222.0
CO,Arvada,W 72nd Avenue,80005.0,5.0,4.0,2929.0,170.7067258449983,0.1909550045913682,503100.0,3591.0,39.826878,-105.088356,500000.0,-3100.0,False,170.7067258449983,80005.0,564809.6521590048,Underpriced,80005.0
CO,Brighton,S 12th Avenue,80601.0,3.0,1.0,1230.0,304.7967479674797,0.1699999999999999,332300.0,1849.0,39.98475,-104.80709,374900.0,42600.0,True,304.7967479674797,80601.0,332155.1384515785,Overpriced,80601.0
CO,Broomfield,Yale Drive,80023.0,4.0,4.0,4102.0,237.6889322281814,0.1353535353535353,976400.0,3863.0,39.98484,-105.02889,975000.0,-1400.0,False,237.6889322281814,80023.0,831797.1224915909,Overpriced,80023.0
CO,Colorado Springs,Red Cardinal Loop,80908.0,4.0,3.0,3098.0,166.23628147191738,0.1645316804407713,513000.0,2749.0,38.94673,-104.69012,515000.0,2000.0,False,166.23628147191738,80908.0,475855.04848985904,Overpriced,80908.0
CO,Highlands Ranch,Red Sun Court,80126.0,5.0,5.0,4519.0,331.93184332817,0.2,1334400.0,6057.0,39.51829,-104.96943,1500000.0,165600.0,True,331.93184332817,80126.0,1447420.377293909,Overpriced,80126.0
CO,Highlands Ranch,Weeping Willow Circle,80130.0,4.0,4.0,2573.0,264.2821609016712,0.1149908172635445,683600.0,3131.0,39.546864,-104.92928,679998.0,-3602.0,False,264.2821609016712,80130.0,661558.5905280521,Fair,80130.0
CO,Denver,S Fairfax Street,80222.0,3.0,2.0,1225.0,521.6326530612245,0.1666666666666666,643500.0,2650.0,39.655594,-104.92786,639000.0,-4500.0,False,521.6326530612245,80222.0,646018.3879703297,Fair,80222.0
CO,Brighton,Locust Street,80602.0,6.0,3.0,3140.0,199.0445859872612,0.1147842056932966,625500.0,2598.0,39.91855,-104.912704,625000.0,-500.0,False,199.04458598726114,80602.0,566339.5168178232,Overpriced,80602.0
CO,Westminster,Oak Street,80021.0,3.0,2.0,1680.0,306.54761904761904,0.1865243342516069,522800.0,2848.0,39.880676,-105.12141,515000.0,-7800.0,False,306.54761904761904,80021.0,515054.58583240525,Fair,80021.0
CO,Timnath,Dixon St,80547.0,4.0,3.0,2639.0,284.1606669192876,0.2297750229568411,749900.0,2668.0,40.53656,-104.98312,749900.0,0.0,False,284.1606669192876,80547.0,662925.9983164559,Overpriced,80547.0
CO,La Junta,Ash Street,81050.0,5.0,2.0,1396.0,107.44985673352436,0.9986225895316804,144500.0,1500.0,37.998466,-103.52879,150000.0,5500.0,False,107.44985673352436,81050.0,161004.00975714292,Fair,81050.0
CO,Denver,E Vassar Avenue,80224.0,5.0,3.0,2803.0,338.9225829468427,0.2640036730945821,953300.0,3270.0,39.669327,-104.90676,950000.0,-3300.0,False,338.9225829468427,80224.0,892489.8181133475,Overpriced,80224.0
CO,Denver,E Arkansas Avenue,80222.0,4.0,3.0,2318.0,344.6937014667817,0.1788337924701561,806400.0,3639.0,39.69135,-104.93371,799000.0,-7400.0,False,344.6937014667817,80222.0,818165.3295428016,Fair,80222.0
CO,Evergreen,Saddle Ridge Drive,80439.0,4.0,4.0,3326.0,323.21106434155143,3.87,1078800.0,6058.0,39.725113,-105.42751,1075000.0,-3800.0,False,323.21106434155143,80439.0,1118211.9815717752,Underpriced,80439.0
CO,Colorado Springs,Erin Loop,80918.0,2.0,2.0,1063.0,269.04985888993417,0.0165977961432506,285400.0,1381.0,38.91225,-104.791084,286000.0,600.0,False,269.04985888993417,80918.0,282043.15154419874,Fair,80918.0
CO,Erie,Billington Drive,80516.0,4.0,4.0,2370.0,311.3924050632912,0.133149678604224,744100.0,3150.0,40.017166,-105.09985,738000.0,-6100.0,False,311.39240506329116,80516.0,716973.8633363971,Overpriced,80516.0
CO,Limon,7th Street,80828.0,5.0,3.0,2958.0,118.32319134550372,0.2444903581267217,349200.0,2762.0,39.26792,-103.69244,350000.0,800.0,False,118.32319134550372,80828.0,369832.39014494803,Fair,80828.0
CO,Golden,Willow Lane,80401.0,4.0,3.0,3399.0,260.37069726390115,0.3346418732782369,906300.0,3597.0,39.74346,-105.14599,885000.0,-21300.0,False,260.37069726390115,80401.0,792833.8145378496,Overpriced,80401.0
CO,Grand Junction,1/2 Texas Ave,81501.0,1.0,1.0,688.0,420.7848837209302,0.2,288100.0,1229.0,39.081837,-108.532326,289500.0,1400.0,False,420.7848837209302,81501.0,328051.0637272921,Underpriced,81501.0
CO,Denver,W Mansfield Avenue  Unit 48,80235.0,4.0,4.0,4106.0,235.021919142718,0.1143939393939394,968700.0,3510.0,39.643635,-105.068924,965000.0,-3700.0,False,235.02191914271796,80235.0,778185.5916672455,Overpriced,80235.0
CO,Wiggins,Bluebell Court,80654.0,3.0,2.0,2392.0,160.95317725752508,0.1459825528007346,383600.0,2234.0,40.213688,-104.07581,385000.0,1400.0,False,160.95317725752508,80654.0,386039.1558153564,Fair,80654.0
CO,Denver,Locust Street,80220.0,4.0,4.0,3404.0,367.2150411280846,0.13544536271809,1263300.0,5071.0,39.74268,-104.91313,1250000.0,-13300.0,False,367.2150411280846,80220.0,1223522.8567610371,Overpriced,80220.0
CO,Boulder,Cragmoor Rd,80305.0,6.0,5.0,6217.0,1367.2189158758245,0.301951331496786,3238000.0,10460.0,39.96892,-105.26334,8500000.0,5262000.0,True,1367.2189158758245,80305.0,4342213.203521496,Overpriced,80305.0
CO,Colorado Springs,Gleneagle Drive,80921.0,4.0,3.0,2896.0,262.085635359116,0.2800045913682277,757700.0,2919.0,39.036934,-104.82115,759000.0,1300.0,False,262.085635359116,80921.0,710168.3475285564,Overpriced,80921.0
CO,Aurora,Kingston Street,80010.0,4.0,3.0,1656.0,337.56038647343,0.1449954086317722,561900.0,2670.0,39.737434,-104.85916,559000.0,-2900.0,False,337.56038647342996,80010.0,536937.7169912653,Overpriced,80010.0
CO,Denver,W 46th Avenue,80211.0,3.0,2.0,1606.0,435.2428393524284,0.1166207529843893,707400.0,3234.0,39.780544,-105.03727,699000.0,-8400.0,False,435.2428393524284,80211.0,650223.0819161617,Overpriced,80211.0
CO,Superior,S Snowmass Cir,80027.0,5.0,5.0,4063.0,339.65050455328577,0.1919421487603305,1379100.0,4734.0,39.91486,-105.16122,1380000.0,900.0,False,339.65050455328577,80027.0,1259168.6956242498,Overpriced,80027.0
CT,Middletown,Evergreen Cir,6457.0,2.0,1.0,910.0,236.26373626373623,0.1399999999999999,231500.0,1895.0,41.54794,-72.63592,215000.0,-16500.0,False,236.26373626373626,6457.0,228740.98654850086,Fair,6457.0
CT,Orange,Rolling Ridge Rd,6477.0,4.0,3.0,3098.0,203.03421562298257,1.25,445300.0,3499.0,41.27569,-73.00864,629000.0,183700.0,True,203.03421562298257,6477.0,616015.6730965766,Fair,6477.0
CT,Newtown,Glenmor Dr,6470.0,5.0,7.0,9161.0,382.0543608776334,2.39,1848500.0,8500.0,41.405376,-73.35366,3500000.0,1651500.0,True,382.0543608776334,6470.0,2759420.305561891,Overpriced,6470.0
CT,Brookfield,A Old Middle Rd,6804.0,5.0,4.0,2800.0,313.92857142857144,1.0,744100.0,3992.0,41.50029,-73.41055,879000.0,134900.0,True,313.92857142857144,6804.0,823591.1344499907,Overpriced,6804.0
CT,Torrington,Barbero Dr,6790.0,3.0,2.0,2596.0,102.85053929121726,0.29,260000.0,3139.0,41.799587,-73.10377,267000.0,7000.0,False,102.85053929121726,6790.0,304609.36007981666,Underpriced,6790.0
CT,Meriden,Hanover Ave,6451.0,4.0,2.0,1803.0,182.9728230726567,0.44,250400.0,1999.0,41.513733,-72.82276,329900.0,79500.0,True,182.9728230726567,6451.0,304296.78834640386,Overpriced,6451.0
CT,Cheshire,Suffield Ct,6410.0,3.0,3.0,3174.0,207.9080025204789,1.15,660900.0,3499.0,41.543205,-72.8535,659900.0,-1000.0,False,207.9080025204789,6410.0,616015.6730965766,Overpriced,6410.0
CT,Old Saybrook,Chalker Beach Rd,6475.0,3.0,2.0,1102.0,576.2250453720508,0.12,633200.0,2100.0,41.282528,-72.41217,635000.0,1800.0,False,576.2250453720508,6475.0,627418.3520179971,Fair,6475.0
CT,Plymouth,Hillside Ave,6782.0,4.0,2.0,1934.0,139.60703205791106,0.31,267000.0,2949.0,41.667282,-73.05644,270000.0,3000.0,False,139.60703205791106,6782.0,350692.4674148207,Underpriced,6782.0
CT,Meriden,Lowe Ave,6450.0,3.0,2.0,1700.0,248.23529411764707,0.37,424200.0,2600.0,41.527622,-72.760506,422000.0,-2200.0,False,248.23529411764707,6450.0,422472.4573554281,Fair,6450.0
CT,New Haven,October Hill Rd,6518.0,3.0,3.0,1629.0,244.9355432780847,0.47,345000.0,3394.0,41.438126,-72.92033,399000.0,54000.0,True,244.9355432780847,6518.0,450571.38526241935,Underpriced,6518.0
CT,New Haven,Curtis Dr,6515.0,4.0,4.0,2414.0,207.08367854183928,0.2,528700.0,3800.0,41.323498,-72.98061,499900.0,-28800.0,False,207.08367854183928,6515.0,569799.2992032297,Underpriced,6515.0
CT,Shelton,Booth Hill Rd,6484.0,4.0,4.0,3748.0,226.5208110992529,0.94,929300.0,6499.0,41.30786,-73.197266,849000.0,-80300.0,False,226.52081109925294,6484.0,1002582.7316097007,Underpriced,6484.0
CT,Bethlehem,Judson Ln,6751.0,3.0,2.0,2849.0,104.94910494910496,4.1,296800.0,10589.0,41.63286,-73.23577,299000.0,2200.0,False,104.94910494910495,6751.0,401683.4801863239,Underpriced,6751.0
CT,Stratford,Oronoque Ln,6614.0,4.0,3.0,2956.0,202.94316644113667,0.86,599400.0,3999.0,41.25131,-73.11804,599900.0,500.0,False,202.94316644113667,6614.0,654313.7922692617,Underpriced,6614.0
CT,Middletown,Afton Ter,6457.0,3.0,2.0,1000.0,249.0,0.06,248700.0,1800.0,41.586258,-72.7078,249000.0,300.0,False,249.0,6457.0,240178.34382764567,Fair,6457.0
CT,Milford,Cricklewood Rd,6460.0,5.0,2.0,2298.0,230.59181897302005,0.2,528700.0,3200.0,41.21563,-73.0649,529900.0,1200.0,False,230.59181897302003,6460.0,514899.44363904983,Fair,6460.0
CT,Fairfield,Old Stratfield Rd,6825.0,4.0,3.0,2512.0,328.42356687898086,0.12,827200.0,3999.0,41.17341,-73.23465,825000.0,-2200.0,False,328.42356687898086,6825.0,782639.0989062613,Overpriced,6825.0
CT,Fairfield,N Benson Rd,6824.0,4.0,3.0,2416.0,413.4933774834437,0.51,1163100.0,5500.0,41.15938,-73.252655,999000.0,-164100.0,False,413.4933774834437,6824.0,1112687.739951201,Underpriced,6824.0
CT,Bristol,Chestnut St,6010.0,3.0,2.0,1008.0,257.93650793650795,0.19,261000.0,2199.0,41.669434,-72.953156,260000.0,-1000.0,False,257.93650793650795,6010.0,285580.5609975538,Underpriced,6010.0
CT,Northford,Village St,6472.0,3.0,3.0,2014.0,248.21797418073484,7.85,555500.0,3499.0,41.38511,-72.80559,499911.0,-55589.0,False,248.21797418073484,6472.0,568492.2355350022,Underpriced,6472.0
CT,Milford,W Town St,6460.0,3.0,2.0,998.0,435.871743486974,0.12,434600.0,2299.0,41.223198,-73.06733,435000.0,400.0,False,435.87174348697397,6460.0,428598.2946248018,Fair,6460.0
CT,Orange,Hawthorne Ln,6477.0,3.0,2.0,2328.0,266.28006872852234,0.6900000000000001,622200.0,3200.0,41.268963,-73.02429,619900.0,-2300.0,False,266.28006872852234,6477.0,590865.7783750566,Overpriced,6477.0
CT,Rocky Hill,Eastview Ter,6067.0,4.0,2.0,2144.0,184.00186567164172,0.29,367800.0,2940.0,41.658325,-72.641884,394500.0,26700.0,True,184.00186567164178,6067.0,434565.6179091962,Underpriced,6067.0
CT,Bristol,Merriman St,6010.0,4.0,2.0,1879.0,180.9473124002129,0.11,341100.0,2199.0,41.67895,-72.94236,340000.0,-1100.0,False,180.94731240021287,6010.0,330322.7068298707,Fair,6010.0
CT,Naugatuck,Scott St,6770.0,3.0,3.0,1266.0,275.6714060031596,0.2,348300.0,2100.0,41.485104,-73.06356,349000.0,700.0,False,275.6714060031596,6770.0,339541.50885671313,Fair,6770.0
CT,Old Lyme,Biscayne Blvd,6371.0,6.0,2.0,2340.0,362.8205128205128,0.2299999999999999,846200.0,3200.0,41.28653,-72.281715,849000.0,2800.0,False,362.8205128205128,6371.0,746452.0507664314,Overpriced,6371.0
CT,Rocky Hill,Deming Rd,6067.0,3.0,3.0,2088.0,167.57662835249042,0.52,382500.0,2800.0,41.676315,-72.661194,349900.0,-32600.0,False,167.57662835249042,6067.0,378415.4302125229,Underpriced,6067.0
CT,Berlin,Mooreland Rd,6037.0,5.0,4.0,3447.0,152.30635335073978,2.33,667200.0,3639.0,41.638264,-72.79217,525000.0,-142200.0,False,152.30635335073978,6037.0,530238.0897671764,Fair,6037.0
CT,Manchester,Pleasant St,6040.0,4.0,2.0,1305.0,191.49425287356323,0.29,250500.0,2400.0,41.76817,-72.53373,249900.0,-600.0,False,191.49425287356323,6040.0,277815.2224722785,Underpriced,6040.0
CT,Terryville,Holt St,6786.0,2.0,1.0,912.0,191.77631578947367,0.64,171400.0,1594.0,41.68087,-73.02528,174900.0,3500.0,False,191.77631578947367,6786.0,181567.1717552416,Fair,6786.0
CT,Plymouth,Todd Hollow Rd,6782.0,3.0,1.0,1078.0,231.9109461966605,1.28,212100.0,1800.0,41.66839,-73.04092,250000.0,37900.0,True,231.9109461966605,6782.0,242379.18699558382,Fair,6782.0
CT,Milford,Catherine Ct,6460.0,4.0,2.0,1222.0,244.68085106382972,0.16,298700.0,3150.0,41.214237,-73.01644,299000.0,300.0,False,244.68085106382978,6460.0,368378.98825904913,Underpriced,6460.0
CT,Stafford Springs,Cooper Ln,6076.0,3.0,3.0,1549.0,187.15300193673332,1.34,292800.0,2733.0,41.956146,-72.332954,289900.0,-2900.0,False,187.15300193673338,6076.0,337711.7191010461,Underpriced,6076.0
CT,West Hartford,Fuller Dr,6117.0,3.0,3.0,1676.0,268.436754176611,0.29,452100.0,2900.0,41.79814,-72.74007,449900.0,-2200.0,False,268.436754176611,6117.0,495045.0392405798,Underpriced,6117.0
CT,Enfield,Windham Rd,6082.0,4.0,2.0,1548.0,193.73385012919897,0.29,300600.0,2675.0,41.95786,-72.57751,299900.0,-700.0,False,193.73385012919897,6082.0,330175.6722950031,Underpriced,6082.0
CT,Seymour,Smith Haven Dr,6483.0,3.0,3.0,2277.0,193.1927975406236,0.96,438400.0,3258.0,41.38173,-73.101074,439900.0,1500.0,False,193.19279754062362,6483.0,455028.5427508353,Fair,6483.0
CT,Canaan,Main St,6018.0,2.0,2.0,1842.0,433.7676438653637,0.19,791700.0,2940.0,42.02714,-73.32909,799000.0,7300.0,False,433.7676438653637,6018.0,719845.4861714239,Overpriced,6018.0
CT,Deep River,Prospect Hl,6417.0,3.0,2.0,1856.0,247.30603448275863,0.15,457900.0,2199.0,41.3901,-72.43671,459000.0,1100.0,False,247.30603448275863,6417.0,414423.3629043684,Overpriced,6417.0
CT,Waterbury,Roseland Ave,6710.0,5.0,2.0,2108.0,130.45303605313092,0.13,274300.0,2400.0,41.569862,-73.04835,274995.0,695.0,False,130.45303605313092,6710.0,279029.4942061951,Fair,6710.0
CT,Madison,New Rd,6443.0,6.0,4.0,3396.0,204.65253239104828,0.4599999999999999,348800.0,4200.0,41.288696,-72.57939,695000.0,346200.0,True,204.65253239104828,6443.0,675674.2297008794,Fair,6443.0
CT,Meriden,Greenbriar Rd,6450.0,3.0,2.0,1861.0,188.0171950564213,0.36,351700.0,2800.0,41.50635,-72.79205,349900.0,-1800.0,False,188.0171950564213,6450.0,374103.20504805684,Underpriced,6450.0
CT,New London,Prest St,6320.0,3.0,1.0,1309.0,144.3850267379679,0.1,187600.0,1800.0,41.353256,-72.104614,189000.0,1400.0,False,144.3850267379679,6320.0,186499.66523290979,Fair,6320.0
CT,Coventry,Reynolds Dr,6238.0,3.0,1.0,1038.0,236.03082851637765,1.08,245500.0,1800.0,41.762592,-72.32853,245000.0,-500.0,False,236.03082851637765,6238.0,240835.07950911767,Fair,6238.0
CT,Rocky Hill,Waters Ave,6067.0,3.0,2.0,1952.0,220.2356557377049,0.39,394700.0,2900.0,41.679516,-72.664566,429900.0,35200.0,True,220.23565573770492,6067.0,450831.85005174624,Underpriced,6067.0
CT,West Haven,Savin Ave,6516.0,4.0,2.0,2064.0,150.1453488372093,0.1399999999999999,309900.0,2800.0,41.272766,-72.95328,309900.0,0.0,False,150.1453488372093,6516.0,333408.10603840376,Underpriced,6516.0
CT,Pawcatuck,Stonington Rd,6379.0,3.0,2.0,1222.0,347.708674304419,0.2799999999999999,305700.0,2162.0,41.358875,-71.88012,424900.0,119200.0,True,347.708674304419,6379.0,382759.61439484375,Overpriced,6379.0
CT,Glastonbury,Carriage Dr,6033.0,4.0,3.0,2127.0,235.02585801598497,0.58,506700.0,3200.0,41.69442,-72.59011,499900.0,-6800.0,False,235.02585801598497,6033.0,499776.675002012,Fair,6033.0
CT,Enfield,Plainfield St,6082.0,3.0,2.0,1200.0,229.16666666666663,0.2799999999999999,290500.0,2100.0,41.950768,-72.582275,275000.0,-15500.0,False,229.16666666666666,6082.0,274858.5269369577,Fair,6082.0
CT,Wilton,Dudley Rd,6897.0,6.0,9.0,9999.0,320.03200320032005,2.0,3230200.0,17879.0,41.18763,-73.400986,3200000.0,-30200.0,False,320.03200320032005,6897.0,3674432.187429855,Underpriced,6897.0
CT,Willimantic,Connor St,6226.0,3.0,2.0,1248.0,200.2403846153846,0.2799999999999999,250300.0,1800.0,41.70448,-72.20752,249900.0,-400.0,False,200.2403846153846,6226.0,229157.8772911883,Overpriced,6226.0
CT,Southbury,Bates Rock Rd,6488.0,4.0,3.0,3656.0,211.98030634573303,1.67,772800.0,3200.0,41.49921,-73.23297,775000.0,2200.0,False,211.98030634573306,6488.0,658255.3557845394,Overpriced,6488.0
CT,Killingly,Halls Hill Rd,6239.0,3.0,2.0,1388.0,216.13832853025937,3.36,299900.0,2585.0,41.791496,-71.840675,300000.0,100.0,False,216.13832853025937,6239.0,339068.0411196157,Underpriced,6239.0
